0	9.071
1	19.331
2	23.817
3	24.251
4	28.303
5	29.583
6	35.937
7	38.661
8	46.917
9	42.478
10	46.635
11	49.149
12	47.305
13	46.823
14	48.843
15	49.196
16	31.028
17	30.581
18	29.066
19	32.871
20	44.486
21	44.416
22	40.681
23	44.956
24	51.897
25	51.192
26	52.096
27	51.709
28	43.171
29	46.271
30	37.757
31	44.839
32	52.519
33	52.942
34	55.173
35	51.509
36	51.756
37	48.268
38	46.682
39	50.957
40	55.068
41	56.371
42	56.735
43	54.891
44	55.373
45	55.737
46	53.271
47	53.388
48	53.905
49	55.479
50	52.566
51	50.1
52	45.332
53	50.053
54	49.642
55	38.978
56	44.721
57	42.055
58	49.701
59	51.392
60	43.253
61	58.462
62	55.925
63	51.028
64	38.755
65	45.414
66	51.638
67	54.433
68	53.729
69	52.742
70	53.506
71	48.409
72	42.572
73	48.221
74	46.295
75	51.403
76	42.631
77	55.596
78	46.964
79	52.977
80	55.608
81	55.667
82	53.6
83	44.498
84	48.115
85	50.828
86	51.65
87	50.957
88	50.793
89	45.825
90	44.627
91	47.176
92	44.416
93	43.641
94	31.521
95	36.336
96	44.181
97	38.755
98	41.644
99	40.693
100	43.758
101	38.614
102	38.943
103	41.785
104	48.056
105	51.991
106	50.816
107	49.102
108	50.452
109	44.568
110	44.627
111	34.95
112	38.638
113	39.742
114	43.23
115	45.684
116	49.701
117	43.335
118	48.409
119	47.305
120	53.506
121	51.169
122	48.526
123	54.316
124	51.544
125	45.884
126	45.379
127	53.236
128	53.564
129	47.634
130	51.58
131	43.324
132	50.006
133	43.864
134	38.908
135	46.765
136	47.763
137	52.613
138	54.328
139	53.6
140	54.586
141	55.667
142	55.913
143	55.15
144	47.974
145	47.962
146	47.857
147	47.082
148	53.459
149	55.15
150	55.866
151	51.744
152	58.896
153	55.467
154	53.764
155	54.657
156	48.867
157	50.558
158	53.283
159	44.733
160	52.261
161	56.559
162	51.721
163	55.385
164	55.314
165	44.146
166	44.157
167	41.022
168	44.522
169	42.631
170	42.924
171	44.686
172	44.874
173	50.241
174	43.958
175	43.441
176	49.348
177	47.093
178	52.143
179	45.59
180	44.627
181	48.374
182	44.228
183	40.869
184	47.211
185	52.073
186	49.818
187	50.44
188	47.892
189	47.399
190	48.855
191	52.496
192	46.389
193	39.624
194	39.765
195	49.278
196	43.723
197	47.199
198	48.28
199	53.47
200	54.504
201	55.937
202	42.337
203	52.707
204	56.101
205	56.277
206	48.374
207	51.239
208	45.531
209	46.036
210	47.387
211	49.043
212	48.749
213	54.116
214	43.077
215	59.577
216	49.548
217	52.014
218	56.747
219	55.995
220	54.809
221	53.647
222	54.293
223	54.022
224	37.487
225	43.359
226	43.453
227	33.682
228	32.59
229	47.728
230	48.162
231	49.113
232	38.238
233	49.818
234	56.63
235	47.892
236	41.574
237	51.509
238	40.258
239	36.723
240	49.395
241	51.486
242	46.13
243	44.698
244	46.33
245	50.112
246	50.523
247	41.221
248	45.461
249	46.8
250	32.778
251	38.415
252	46.459
253	39.366
254	48.327
255	41.609
256	48.867
257	52.918
258	46.142
259	56.5
260	53.423
261	45.555
262	46.342
263	46.976
264	55.937
265	48.832
266	55.69
267	43.735
268	52.613
269	53.447
270	42.537
271	35.432
272	52.507
273	50.534
274	50.135
275	41.351
276	52.954
277	52.049
278	53.376
279	45.719
280	40.951
281	46.436
282	47.775
283	34.891
284	44.31
285	36.982
286	49.29
287	49.313
288	49.759
289	47.199
290	42.478
291	41.973
292	41.245
293	42.114
294	38.391
295	41.656
296	43.735
297	49.912
298	50.288
299	37.534
300	38.955
301	30.147
302	41.21
303	43.406
304	39.166
305	53.541
306	54.316
307	47.481
308	57.358
309	55.126
310	52.601
311	54.469
312	45.449
313	40.164
314	42.913
315	41.081
316	38.426
317	41.938
318	44.216
319	48.009
320	46.236
321	42.455
322	48.209
323	39.753
324	29.372
325	34.304
326	19.46
327	37.322
328	46.835
329	48.608
330	53.764
331	54.022
332	52.496
333	52.261
334	44.263
335	45.661
336	52.742
337	50.769
338	54.351
339	54.022
340	51.556
341	51.298
342	41.797
343	36.453
344	36.958
345	39.542
346	52.214
347	43.5
348	53.247
349	41.644
350	44.475
351	49.877
352	48.914
353	54.011
354	55.843
355	51.803
356	56.524
357	54.339
358	52.989
359	44.651
360	52.167
361	53.987
362	53.224
363	45.038
364	44.651
365	51.85
366	47.422
367	42.819
368	56.007
369	50.217
370	51.11
371	44.31
372	46.941
373	54.48
374	53.012
375	44.686
376	48.421
377	55.15
378	55.514
379	49.865
380	49.63
381	48.879
382	52.484
383	49.618
384	53.999
385	47.422
386	56.207
387	47.598
388	48.479
389	50.875
390	52.613
391	52.601
392	54.445
393	47.387
394	40.775
395	43.5
396	49.677
397	50.969
398	47.998
399	43.793
400	44.251
401	52.39
402	53.4
403	51.685
404	54.492
405	55.302
406	51.944
407	41.339
408	40.059
409	36.371
410	37.099
411	36.442
412	40.458
413	42.572
414	41.997
415	48.949
416	52.437
417	51.509
418	48.362
419	53.447
420	55.361
421	53.106
422	53.752
423	54.774
424	56.125
425	56.254
426	54.809
427	55.396
428	51.286
429	53.012
430	53.811
431	55.385
432	52.249
433	48.092
434	55.15
435	45.743
436	39.284
437	45.085
438	48.914
439	48.855
440	52.766
441	50.288
442	54.598
443	58.697
444	53.564
445	45.391
446	51.709
447	52.402
448	50.628
449	52.566
450	50.229
451	42.102
452	45.743
453	45.649
454	51.838
455	39.589
456	24.639
457	28.925
458	28.303
459	46.424
460	38.92
461	33.224
462	40.799
463	51.016
464	51.721
465	51.756
466	48.644
467	46.377
468	50.875
469	40.247
470	48.432
471	53.2
472	52.39
473	54.516
474	53.623
475	54.809
476	53.658
477	51.756
478	54.081
479	51.908
480	46.142
481	54.163
482	54.798
483	52.883
484	51.732
485	42.384
486	39.084
487	35.772
488	29.113
489	43.57
490	44.909
491	40.693
492	44.745
493	34.14
494	44.921
495	37.886
496	46.283
497	48.55
498	51.004
499	50.358
500	46.271
501	57.205
502	55.42
503	49.137
504	50.945
505	47.34
506	54.715
507	52.179
508	52.59
509	49.607
510	51.591
511	44.944
512	55.62
513	49.113
514	44.886
515	45.379
516	44.651
517	52.848
518	51.721
519	43.887
520	48.926
521	43.981
522	44.933
523	45.038
524	41.034
525	49.219
526	54.574
527	51.908
528	45.308
529	47.716
530	52.907
531	55.526
532	50.887
533	47.223
534	47.739
535	38.591
536	45.672
537	41.456
538	52.226
539	44.58
540	63.465
541	54.727
542	55.256
543	50.44
544	51.368
545	51.204
546	50.37
547	51.38
548	55.361
549	53.928
550	55.784
551	53.353
552	54.128
553	49.407
554	53.083
555	52.378
556	54.809
557	54.621
558	57.17
559	55.702
560	55.631
561	51.826
562	42.866
563	41.632
564	46.26
565	40.869
566	49.524
567	39.836
568	48.972
569	38.92
570	44.944
571	44.475
572	50.17
573	38.931
574	47.375
575	46.823
576	52.261
577	59.319
578	51.321
579	49.877
580	51.674
581	43.359
582	45.308
583	49.959
584	52.519
585	54.621
586	55.772
587	54.445
588	55.678
589	38.802
590	46.295
591	42.09
592	39.953
593	40.799
594	44.862
595	45.379
596	44.345
597	45.167
598	50.487
599	45.461
600	44.721
601	42.783
602	41.938
603	49.477
604	56.77
605	56.136
606	54.163
607	55.643
608	54.774
609	56.054
610	45.872
611	50.781
612	44.85
613	43.793
614	45.238
615	46.025
616	40.951
617	40.317
618	45.931
619	40.094
620	43.324
621	48.843
622	40.975
623	42.361
624	45.297
625	43.406
626	40.529
627	29.818
628	43.265
629	39.953
630	43.617
631	42.642
632	49.278
633	52.331
634	45.543
635	48.409
636	50.3
637	46.53
638	39.554
639	43.183
640	42.325
641	47.246
642	51.533
643	53.142
644	41.586
645	51.591
646	49.137
647	52.484
648	43.089
649	44.498
650	41.632
651	40.787
652	39.096
653	32.378
654	29.536
655	34.704
656	34.046
657	32.801
658	32.86
659	34.304
660	33.142
661	38.755
662	34.563
663	34.809
664	34.093
665	29.09
666	24.615
667	24.51
668	36.336
669	30.405
670	32.049
671	29.254
672	33.247
673	33.388
674	50.581
675	56.724
676	56.207
677	54.022
678	52.707
679	50.452
680	53.036
681	50.593
682	49.301
683	52.402
684	54.093
685	47.845
686	46.354
687	51.92
688	53.752
689	53.705
690	54.14
691	54.68
692	41.762
693	49.384
694	51.979
695	53.647
696	52.672
697	51.133
698	49.055
699	43.981
700	51.779
701	49.806
702	51.133
703	52.965
704	55.302
705	51.345
706	54.257
707	48.832
708	45.661
709	53.623
710	51.075
711	47.822
712	54.069
713	55.69
714	46.917
715	43.465
716	53.694
717	53.846
718	53.376
719	49.066
720	37.111
721	35.749
722	36.911
723	36.806
724	39.483
725	44.275
726	44.874
727	35.244
728	47.81
729	44.545
730	47.728
731	46.976
732	48.103
733	50.734
734	52.825
735	47.281
736	43.558
737	54.433
738	54.61
739	40.54
740	45.461
741	43.018
742	57.769
743	45.085
744	35.866
745	44.099
746	46.999
747	50.182
748	43.241
749	43.206
750	43.594
751	44.686
752	45.755
753	42.537
754	40.012
755	46.494
756	35.984
757	39.46
758	36.794
759	41.961
760	46.036
761	38.344
762	37.675
763	46.095
764	40.752
765	50.652
766	47.81
767	40.035
768	48.338
769	42.772
770	39.378
771	45.661
772	49.877
773	42.49
774	50.593
775	50.206
776	46.342
777	33.588
778	33.47
779	34.797
780	33.553
781	28.714
782	37.005
783	37.816
784	42.29
785	44.615
786	53.694
787	49.066
788	56.242
789	52.014
790	54.751
791	43.335
792	43.23
793	39.883
794	38.109
795	46.671
796	45.555
797	43.735
798	46.812
799	47.152
800	46.189
801	54.692
802	52.742
803	49.654
804	47.904
805	49.9
806	50.546
807	45.473
808	48.221
809	48.597
810	45.79
811	43.57
812	37.851
813	43.923
814	46.283
815	52.86
816	46.6
817	53.647
818	45.273
819	56.618
820	53.247
821	53.412
822	53.635
823	50.687
824	52.425
825	53.741
826	50.781
827	54.422
828	49.982
829	48.785
830	51.568
831	48.033
832	48.432
833	56.113
834	53.553
835	51.568
836	51.58
837	53.917
838	53.917
839	43.829
840	47.34
841	40.787
842	50.934
843	52.014
844	52.167
845	44.733
846	45.32
847	55.138
848	54.328
849	53.564
850	52.026
851	52.613
852	46.436
853	47.575
854	51.145
855	52.93
856	50.476
857	49.912
858	50.84
859	56.301
860	45.12
861	49.947
862	54.199
863	52.331
864	57.393
865	53.177
866	55.678
867	54.551
868	56.266
869	53.964
870	53.834
871	56.16
872	55.913
873	55.302
874	55.467
875	55.42
876	55.514
877	54.375
878	55.655
879	54.469
880	54.704
881	47.246
882	50.217
883	50.816
884	49.489
885	47.587
886	48.244
887	45.426
888	43.335
889	49.231
890	40.059
891	47.739
892	45.109
893	39.93
894	52.343
895	51.31
896	53.975
897	46.553
898	56.066
899	54.163
900	53.318
901	54.997
902	53.905
903	53.682
904	55.737
905	55.185
906	51.897
907	52.261
908	46.624
909	45.179
910	46.107
911	52.554
912	55.432
913	55.96
914	53.306
915	53.095
916	46.906
917	45.015
918	55.032
919	53.905
920	56.395
921	55.385
922	42.877
923	49.372
924	54.539
925	35.631
926	45.802
927	47.352
928	47.751
929	49.759
930	44.216
931	46.706
932	44.263
933	51.544
934	50.558
935	50.793
936	50.499
937	51.274
938	51.768
939	52.061
940	52.308
941	51.979
942	53.33
943	49.489
944	48.608
945	51.439
946	52.366
947	53.928
948	56.16
949	41.127
950	43.887
951	38.145
952	40.904
953	45.731
954	41.726
955	57.193
956	52.836
957	53.318
958	51.497
959	53.811
960	54.492
961	56.066
962	50.182
963	35.608
964	42.443
965	47.258
966	46.236
967	50.64
968	50.957
969	41.445
970	51.321
971	45.578
972	51.427
973	47.692
974	52.871
975	46.577
976	58.156
977	55.972
978	57.123
979	55.091
980	54.68
981	48.291
982	55.655
983	53.94
984	49.454
985	46.142
986	51.615
987	54.704
988	51.169
989	52.613
990	55.185
991	52.366
992	55.913
993	39.272
994	42.443
995	54.14
996	48.644
997	48.55
998	42.278
999	46.635
1000	48.761
1001	49.219
1002	51.932
1003	53.083
1004	56.183
1005	51.944
1006	52.202
1007	48.573
1008	41.092
1009	57.957
1010	50.664
1011	48.961
1012	47.54
1013	45.449
1014	52.331
1015	48.984
1016	49.806
1017	49.947
1018	47.692
1019	51.192
1020	48.362
1021	44.604
1022	37.804
1023	38.65
1024	42.549
1025	37.945
1026	41.609
1027	44.745
1028	48.315
1029	46.471
1030	47.011
1031	47.634
1032	46.506
1033	48.15
1034	47.328
1035	47.692
1036	40.681
1037	37.851
1038	45.508
1039	48.89
1040	46.412
1041	49.501
1042	43.993
1043	45.731
1044	46.354
1045	47.34
1046	41.327
1047	50.229
1048	47.328
1049	45.837
1050	35.197
